,tweet,label,include
90,"@USER I am also sent MARGERIE GREENE...honey, I know you are new to this...and some people would call you a traitor... wait you ARE..You are following DON and he will teach you a lot. Like how he can grab any women’s “ p##[Hashtag] and she would allow him. And I know you are a Q TIP ANON..DON two hearts YOU",1,
91,@USER I did not know you quit eating meat; good for you! Some people would be hypocrite and still eat meat while wearing animal products.,1,
92,@USER ...does not violence beget violence? :(,1,
93,@USER lol you do not have shares,1,
94,"@USER do not worry toasty, she will be ok and if the doctor messes up ill help you break his neck face without mouth",1,
95,@USER Check the apps running in the background...probably not the fault of the phone...,1,
96,"@USER please read 'From Dongri to Dubai' - I do not know y, lost a wee bit of respect for you when I read you are tweet - you n tht book :S eewww!!",1,
97,@USER Trust me Lwazi you do not want to go there. Stripping is not your place.,1,
98,@USER got to have a boyfriend to have a husband face with tears of joy face with tears of joy,1,
99,"@USER every game you say that, why",1,
100,@USER Did you keep the receipt? Just take them back to Lidl ;),1,
101,@USER is this even english? Where did you buy that degree of yours? The dollar store?,1,
102,@USER Where is Shawn Mendes :( thinking face,1,
103,@USER that is not surprising when you work like 65 hours a week!,1,
104,@USER well Luke Bryan writes sucky music. So... He needs to shut up cat with tears of joy,1,
105,@USER give it ten minutes then you will be respectable,1,
106,@USER Wonder if they have stash that we want @USER,1,
107,@USER What Is you are tats? I really want to get some but I be nerves,1,
108,"@USER hmmm. In tx this wkend? I am thinking ""Quan and Tom, Quan and Tom!!"" But no B-Double D! Lol @USER @USER",1,
109,@USER who you trying to kid you are ass is still sweating out there,1,
110,"@USER Do Not be scared, just do not be flippant. Use it. Even if it is just a takeaway coffee at a time. Small businesses need what they can get.",1,
111,@USER them hoes got that good good....,1,
112,@USER Well can I have the opportunity eyes thinking face,1,
113,@USER do you do anything BUT bitch about things?,1,
114,"@USER Oi you, do not be like that ;)",1,
115,"@USER Honest-to-god question about journalism: if you are not one of the first handful in your field to tweet about a topic, do you still have to do it? What is the requirement?",1,
116,"@USER actually, 40% of our happiness comes from intentional activities. There is a lot we can do to increase our happiness.",1,
117,"@USER what is your problem, you get paid for watching sport [Hashtag]",1,
118,@USER Just wondering.. What is with you and eyeballs??,1,
119,"@USER What you have against France, England has the true grudge along with Spain but why you, its not your fight",1,
120,"@USER Have you read Atlas Shrugged by Ayn Rand, Melody? Excellent read and profoundly insightful. Very revelent for today.",1,
121,@USER Excellent point but I doubt if they have the guts to do it. The executive are scared of the sf dirt,1,
122,"@USER Horrible list! Nothing but “hits”. What about “No more, no more”, “Last Child”, “Sick as a dog”, “Rats in the cellar”, “Nobody’s Fault”, or “Back in the Saddle”? These “favorites” lists are a joke.",1,
123,"@USER Interesting, thanks. Was it yes to 1,2 or both? What would we talk about? My first question would be how I did I end up on your timeline?",1,
124,@USER We need more deets. How come?!,1,
125,@USER chat to me then babe,1,
126,@USER “Best pals” thinking face face with monocle,1,
127,@USER Fuck me face with tears of joy face with tears of joy face with tears of joy face with tears of joy,1,
128,“@USER: Mexicans and their soccer ” Fawk you !! [Hashtag],1,
129,"@USER Charles Blow, Oliver Willis.",1,
130,@USER You mean there is still people who watch SNL?,1,
131,@USER what?! Confused. Foundation for this statement is...?,1,
132,@USER How do you and your ilk feel about that press conference when you tried to force Wade to admit his team is a bunch of losers?,1,
133,@USER okay Kylie lol thumbs up medium skin tone thumbs up medium skin tone,1,
134,@USER None seems to be really interested,1,
135,@USER bro just shut the fuck up already,1,
136,@USER on behalf of the smart Americans i am happy we elected him. Here is to a better future,1,
137,@USER @USER Gross. I hate those things. What is that filing anyway? Looks like bird poo. Ick,1,
138,@USER you would wonna touch a dudes balls,1,
139,@USER ugh seems kind of gay man,1,
140,@USER @USER Girl you do be missing out,1,
141,They have a digital clock @USER ?!,1,
142,@USER @USER Dry farts are waaaay better than the alternative. At your age this should be words to live by winking face,1,
143,@USER he did not know it was a travel. On top of that jabril does not give a fuck what you or anyone thinks,1,
144,@USER That is alot. so would you be willing to share with us what you look like. stats if possible.,1,
145,@USER Alright Allah let us have your hummus recipe.,1,
146,@USER omg i am so sorry I hope he gets the help he needs and glad you got out of the toxic environment even if its killing you inside.,1,
147,"@USER Because all the other cops are doing their job. You know the one where they stop speeders, drunk drivers and such you twit.",1,
148,@USER If you like good poetry you should check out poeticpiecesofme.com! [Hashtag],1,
149,@USER Get a life Miguel. How old are you?! You act so immature,1,
150,@USER @USER revolutionaries break the rules!!!! APA is far too bourgeois,1,
151,@USER can you please stop tweetin about that show it is bothering me,1,
152,@USER I did not say they did not. But how much do they love GOD. Do they love him enough to stop doing what they are doing,1,
153,"@USER Mate she can act. If she cannot then why is she able to convey emotion in key scenes whether it is in Harry Potter, The Perks etc?",1,
154,"@USER He are not shit, you deserve better",1,
155,@USER thANK YOU very much but my music taste is ATROCIOUS,1,
156,@USER Want To do the funni Melty toilet conversation again?,1,
157,“@USER: I hate when Spanish girls act black” subtweeted @USER,1,
158,@USER Omg !! Now that is a man to keep !!!,1,
159,@USER so how much money did you raise for your trip? I saw the pages. Sure are milking the donations of generous people. [Hashtag],1,
160,@USER first I was annoyed BUT you are one hilarious person I got to say :-D,1,
161,@USER come on... be a man!,1,
162,@USER ..the City of Angels did. Someday we need to get him and Keanu together for two full hours of non-acting. At least non-emoting,1,
163,@USER nah I think he is a bit too good,1,
164,@USER ...YOU shudda recorded [Hashtag] ...silly,1,
165,"@USER Hey girl, hmu for help. Kfb:)",1,
166,@USER yes. You are just a snowflake,1,
167,@USER you just gave my wanker a big old nasty erection,1,
168,@USER They will not. But you will. Do the right thing. [Hashtag],1,
169,"@USER This race was not that great i am going to. Good job you watching F1 though, thought it was all NASCAR in the US :p",1,
170,@USER mistakeS. You get second chances. But when you are a moron and continue to throw second and third chances away then you are done,1,
171,@USER you were offended ? It was just a question.,1,
172,@USER there should be a motel 8 near,1,
173,"@USER Sweerie, is everything ok ?",1,
174,"@USER Not being a wise-ass, rather offering a serious nugget based on a peeve: do not end a statement with question marks.",1,
175,"@USER I am old... so I am starting to worry about you. Should you get some rest? I mean, all the same assholes will be here tomorrow spouting all the same crapola.",1,
176,@USER @USER I Am waiting for a Sakumoto moment smiling face with hearts red heart purple heart,1,
177,@USER Now do one on Hunter,1,
178,@USER Does the Constitution not call them that?,1,
179,@USER hardly! You just cannot handle that my argument is stronger than yours so ha,1,
180,@USER but you get to see all your Vicksburg homies [Hashtag]?,1,
181,@USER Is that not your job lol,1,
182,@USER I guess if you believe POC cannot take care of themselves w/o govt intervention it makes sense?,1,
183,@USER I mean I do not even know you and I hear ou beat people up lol,1,
184,Sasha Fierce. RT “@USER: I feel like I really have an alter ego. Wtf.!?”,1,
185,@USER Do not want to be rude but you look kind of fat in your DP. Spare yourself from putting on more weight,1,
186,@USER and why are you planning to take it off...,1,
187,@USER I thought it was *Wilson,1,
188,@USER Idkwtf all these abbreviations mean but that is ok with me. I just love baseball. ERA and RBI are enough for me!,1,
189,@USER Kosovo are not Serbia.And Serbia are not Bulgaria we all have our own countries,1,
190,"@USER gross, is that sarcasm?",1,
191,"@USER Agreed. I am finding it a little sad how easily angered I get by discovering some people I know are on the ""other side.""",1,
192,@USER So Beamie I have a riddle for you. I turned on the Keurig machine. Put in water and coffee thing. Hit BREW and walked away for a minute. What did I do wrong??? Answer: Forgot to put cup under there. Bout peed my pants laughing while I cleaned it up. grinning squinting face,1,
193,@USER and just in time for your novelas lol [Hashtag] old man,1,
194,@USER can we trend [Hashtag] ;),1,
195,"@USER on my first two play throughs of ME3, I rode that Traynor all the way home, if you know what I mean ;-)",1,
196,"@USER Just because something is propaganda does not mean it is bad; propaganda is simply defined as trying to persuade an audience of a specific point of view. In the case of Unplanned, it is a point of view that happens to be wholly inspiring and true.",1,
197,@USER '℅'?? face with monocle face with monocle Do not you mean '%'?,1,
198,@USER I thought you said you could not tell anyone! Or was it just me? Is it because I am white?,1,
199,@USER 0-2? You got to be kidding me!!!! I am a whale compared to you! I think I am going to be sick!!!! I am just joking Jennifer! :-),1,
200,@USER So ER docs should not have any problems then? We are constantly reminded of this.,1,
201,@USER || It is fine. I was just testing my limits. Any others I should not use?,1,
202,"@USER Brain surgery sounds pretty scary, if it was after I would say no way, subtronics will be back trust me but since it is before, def go...sober just to be safe, maybe the extra serotonin from the show will help man shrugging light skin tone",1,
203,@USER You wish Saber did everything,1,
204,@USER Why? Because you suddenly feel old?,1,
205,@USER you should be careful of over training IMHO :),1,
206,@USER No because that is against the law. We are better than them. I understand what your point is though. SDNY is already investigating Trump and family.,1,
207,@USER I hate this attitude to race to complete content. I just do not understand it. Please explain why its important to skip the details. Thanks.,1,
208,"@USER Instead of Boycott PIA we should trend [Hashtag]. Boycott is not a solution, plan crash incidents do happen to other airlines as well.",1,
209,@USER message from italy: it does. And there is no remedy. But you would not know bcs you do not have proper mozzarella where you are.,1,
210,@USER This is the dumbest shit I have ever seen on Twitter,1,
211,@USER wats poppin sexxi follow me back,1,
212,@USER why the hate? Average down for sure. Seems to be real good every other year. But still 14 homers to lead the team at SS. Not bad.,1,
213,@USER have you tried switching to spring water or bottled? She may not like a chemical in the water.,1,
214,"@USER I understand why you are doing this but , I will not stop flying my fly. United States United States United States United States United States United States United States United States god bless!",1,
215,@USER Cannot believe all the dumb comments you make sometimes. What did Scott say wrong? [Hashtag] [Hashtag],1,
216,@USER Just like most women out there then...,1,
217,@USER dude do not get all bible on us ok. Its scary- but then again refreshing in a warped kind of way,1,
218,@USER Oh my gosh crying face crying face did people in combat wear black face when you were fighting them?,1,
219,@USER *cough* Posh Prick *cough*,1,
220,@USER I hear losing weight helps reduce knee pain. [Hashtag],1,
221,@USER is not it just the same ?,1,
222,@USER Have you considered that you have gone deaf?,1,
223,"@USER Really? You can say those things while there are children all over the world who may not even have a loving family to pull pranks on them. I am pretty sure they explain to the ‘invisible’ kids how they pulled it off &amp; in a few years, it will be a funny story to tell, not a trauma",1,
224,"@USER With football you mean the ACTUAL football, aka Premier League and not AmErIcAn FoOtBaLL that is not even kicked with the foot?",1,
225,@USER haha i bet it was not real champagne probly sparkling wine haha poor man,1,
226,@USER is no reason to wean. Baby will self-wean if desired.,1,
227,@USER of what weapon he had. Gun control is not the issue. Figuring out if he had a mental illness and what was wrong with him is.,1,
228,@USER That Is never a good thing :( - hit the wine and the chocolate!,1,
229,"@USER Hey Ken waving hand My community values being supportive and kind, as well as enjoying entertaining game play/chats. I am currently a small streamer. So all I am looking for are viewers who are looking to become family open hands Come have a look and chat if you are interested. I am currently live smiling face with smiling eyes",1,
230,@USER no whey! ugh sorry that happened :-(,1,
231,@USER Where are you from?? My guess is Turkey,1,
232,@USER Are you in AA? [Hashtag],1,
233,“@USER: Eleanor is going to Australia!” Gross,1,
234,@USER you could not pay me to wacth that train wreck of a game. Two happiness franchises going nowhere fast.,1,
235,@USER Done I will comment my oc when a commission is done but is your pfp a bit inappropriate? It does not bother me I am just wondering grinning face with sweat,1,
236,@USER Co op or share dividends?,1,
237,"@USER [Hashtag] [Hashtag] ~ That is a stupid question, unless you are being factious. Regardless, stupid.",1,
238,@USER Is not your husbands employer a hospital though? thinking face,1,
239,@USER why you got to leave me !? [Hashtag] [Hashtag] [Hashtag],1,
240,@USER Not all men are like this. Just far too many. Especially here in America.,1,
241,"@USER He does not deserve to be there vele, cos he released the whack project dis year litter in bin sign",1,
242,@USER where ya movin too?,1,
243,@USER not creeped out just a little? How do trolls have your address?,1,
244,@USER guess i am not from inglewood,1,
245,@USER I make act the fool but I will never be taken for one!!!! Get it right lol winking face with tongue squinting face with tongue,1,
246,"@USER My brain does not do that; so be careful , if you are assuming everyone is brain does that. I think I have followed a thread about Chinese parents. Maybe it is a conditioned reflex?",1,
247,@USER sir it is actually fear the walking dead at the moment. The walking dead is presently inactive.,1,
248,@USER expert analysis Yu fuckin clown,1,
249,@USER Why? The old ones got a dent? :),1,
250,@USER Do not be so rude. Lots of people have no access to education. They really do not understand big picture.,1,
251,@USER I am a teacher. Following directions is a skill.Start with 1 to 2 simple directions at a time. If they can do that add a 3rd.,1,
252,"@USER So, they were right. Twitter has really come to work as Tinder Lite face with rolling eyes face with rolling eyes",1,
253,@USER Oh because you would still be in school if they did?,1,
254,“@USER: Oomf is mean to me unamused face ” stop tweetin like a hoe lol,1,
255,"@USER If one is this easily “insulted” they will have a hard time- The medical industrial complex is so corrupt, if you let what other people think bother you it will be very difficult to survive. I changed my name, then I got divorced and change it back NBD",1,
256,"@USER Anything I can do to support, let me know! There are so many skilled puppies around with bootblacking experience. smiling face with smiling eyes",1,
257,"@USER Have not the restrictions come in immediately? The law is passed Wednesday, not the restrictions starting?",1,
258,@USER To Be Honest I used to have boots almost exactly identical to those lol,1,
259,@USER I am too lazy to misgender... *pat pat*,1,
260,"@USER Hello there. I have a lot of respect for your opinions and scholarship, but I do not think this is true. Chomsky denied the applicability of the term “genocide” to the conflict, but he never denied the brutality that was taking place, nor the horrors of the war.....",1,
261,"@USER Brioche is French for ""Charge $9 for this roll. No, $12. Fucking Americans will pay anything for French crap."" face with rolling eyes",1,
262,"@USER In all sincerity I think there is a mess of issues related to this, not least of which is both perceived right to participate in the Passover story and a generational shift in what was considered ""good allyship"" among probably sheltered, well-meaning CW/Jewish liberals.",1,
263,"@USER Wait you are short????? I am 5'10"" without shoes @.@",1,
264,@USER If their from florida then probably or just crazy since that seems to be the norm there,1,
265,"@USER ""compitent""???? Was that a blond moment there, Richard?",1,
266,@USER Low key called you fat.,1,
267,@USER Sorry about my comment. I just could not help it. I Am usually not like that.,1,
268,@USER when did i ever call you a drama queen omg all i said was that you have gotten in drama before,1,
269,"@USER no such thing as karma, just idiots.",1,
270,@USER They have talent what they do not have is coaching be angery when you loose do not flip off the Bama fans when you are getting your butt kicked,1,
271,@USER it is quarter after 8 what happened to being a party animal,1,
272,"@USER @USER ""Dire straits"", is unfortunately how the United States military machine gobbles up so many POC!",1,
273,@USER Where do I ship my d cell batteries?,1,
274,@USER Jessica is the whitest name I have ever heard,1,
275,"@USER pls do not blame God into this, He clearly sees everything He just tests the ones closer to Him, the ones He loves the most. Allah has planned something better for them in the hereafter or maybe in this world too one day",1,
276,@USER I am not Black but I do like to do Adventerous things! I am Jeff,1,
277,@USER /in the mitten/,1,
278,"“@USER: Nigga say I am wac cus I do not have a fat ass, lmao go kill yourself” lmfaoooo",1,
279,@USER GIRL WE ARE CRITICIZING AN OUTFIT HOW ARE WE BULLIES?,1,
280,@USER F*cking Welsh lightweight. face with tears of joy Fosters and Stella are not an official 6 nations drink. Get on the shorts Charlie you pansy. thumbs up,1,
281,@USER yea you look every spit of him...,1,
282,"@USER I do not mean to be rude. I you had left him, you take half, if you divorce you take half. Just curious about need for prenup",1,
283,@USER its alana-ha I Am the whore I Am sorry I forgot tht wht you and nathan does was a lie. yeah think again.and idc I gave you my opinion.,1,
284,@USER is not this also Kylo Ren though? I mean I hate him but like still,1,
285,@USER That is just retarded!! :(,1,
286,@USER you inhale shit? [Hashtag],1,
287,@USER Be more positive in your wording please,1,
288,@USER LOL!!!!! I think monkeys are ADORABLE :),1,
289,@USER uggghhhh.. YOU pregnant??,1,
290,@USER I have been on LinkedIn for years and have yet to find it successful. Of course at my age no 20 something HR minion is going to hire their dad / grandad to do anything. I lost my 30yr career to the 2008 recession.,1,
291,@USER do they cut into your legs at the top? Only thing I do not love about my zoot ones - and they are ugly.,1,
292,“@USER: Sober life from here on in.” Lol,1,
293,@USER That is ages away!!!! Haha. Cannot beat being born in November,1,
294,@USER God follower piss in your wheaties this morning?,1,
295,@USER you are an utter mentalist with the brain of a goat and the gambling instincts of michael chopra,1,
296,@USER I think you feel that way cuz Halloween is around the corner..,1,
297,@USER I can tell;)[Hashtag];),1,
298,"@USER AC/DC? OMG, nooooo :D Just horrible LOL.",1,
299,@USER A lot of traffic OR do you just drive slow! =oD,1,
300,@USER i specifically meant those who hate and talk shit about or complain about everything to do with misha/cas,1,
301,"“@USER: Why is no one here when I get here? Am I a bother? ;A;” no, it is just that a lot of people are busy…",1,
302,@USER Not peaceful but peacefool and fucked up,1,
303,@USER that took a while lol,1,
304,@USER Why do you watch them face with tears of joy,1,
305,"@USER As possible grandma one day or maybe even now, you have an important role as sports encourager &amp; their biggest fan. clapping hands light skin tone .",1,
306,"@USER I feel he should not be wearing anyway, not because of his gender but because of his age.",1,
307,@USER that tweet sounded like you are pregnant face with tears of joy face with tears of joy,1,
308,"@USER Nope, but I do... Rav4 FTW? LOL!",1,
309,"@USER Careful, Chuck blocks comments.",1,
310,@USER why are you always hating on her...,1,
311,@USER I like you you are funny face with tears of joy,1,
312,"@USER Dear Lisa, V is being a good girl and back to studying now that TimTheNuisance has taken the weekend off. Love, V's degree.",1,
313,@USER you should change your name to sadia then speak-no-evil monkey,1,
314,@USER @USER Why cannot we have both? lol,1,
315,“@USER: Did not kno Father's Day was a real holiday though. It is sooo not equal to Mother's Day face with tears of joy ” bitches need attention!,1,
316,@USER lol what about biting someone else's tongue? ;p,1,
317,@USER Leave white new jack alone,1,
318,@USER Your way to what? confused face,1,
319,@USER You should take the Azure Fundamentals first. I covers a host of core cloud computing knowledge. And aviatrix as well which is free until July 30.,1,
320,@USER It would explain these new recently behaviors of yours we are seeing these days,1,
321,"@USER Wow, did not you say something about being an editor? You really should not let those things slip out. I had every intention of sending you my manuscript. Read it, his the job and we will see how it goes.",1,
322,@USER Okay! Will tell Jose to consider your tweet!!,1,
323,".@USER You are Nowi, Nowi!",1,
324,@USER why you look like pancho villa?,1,
325,@USER @USER Escape is sometimes necessary but do not disconnect from reality as you leave yourself vulnerable to propaganda and coercion...,1,
326,"@USER Um...you actually watch ""The Real World""...at YOUR age???? Wow. Good luck with that....LOLOLOLOL!!!!",1,
327,@USER No time like the present to start. Why the long hiatus?,1,
328,"@USER get your arse back over here, erm skiving much!?;)",1,
329,@USER you could always take it to house of hunan.,1,
330,@USER You do not watch the Weather Network? Seriously!,1,
331,@USER I do not even know what is going and now I am mad and hate black guys too!,1,
332,@USER Is that the BDSM equivalent of a sale on fluffy socks?,1,
333,@USER iPhone 4? Sad.,1,
334,@USER you are the last person to lecture about age.,1,
335,@USER Find something that gives you the desire. Mine is that my BF likes to bite my biceps,1,
336,@USER that was not towards you.. It was a joke for someone else. Sorry!,1,
337,@USER I just noticed too earlier before performing the prayer. Hahahaha. But why Saburō and Ichirō did not relate with theirs?,1,
338,@USER face with tears of joy face with tears of joy face with tears of joy face with tears of joy I am not my best friend is black lmfao sike like shit lol but Ot was funny ha,1,
339,@USER I do not think its inventing. I think the words are create or build. [Hashtag],1,
340,@USER Is not it their body their choice type situation?,1,
341,"@USER sorry to say this,but more and more you are starting to sound like Thony @USER",1,
342,[Hashtag] to @USER because it is a little crazy to try to fit everybody in one sentence. And you are right. It is not funny. x,1,
343,@USER The baker cares because he realizes he is accountable to an Almighty God. The baker wants to uphold God's standard.,1,
344,YOU almost sound proud of tht - - smh RT @USER My name has been ghetto barbie since I was 13 years old..Not when nicki minaj came out,1,
345,"@USER i would love to start a line with i have a 24"" ...",1,
346,@USER naks....HUTCHERSON!!! :3,1,
347,@USER TOO LATE! SHOULD HAVE DOWNLOADED OF AS SOON AS POSSIBLE!,1,
348,@USER You did not need to add the word African. American does the trick.,1,
349,lol Does your Name Mean You Sell Pussy? lol @USER,1,
350,"@USER sitting up from my Minority Report brain tank to report that there will definitely be some sort of Catholic-Posadist synthesis gang on this website someday, if it has not already started",1,
351,@USER You are a bit too close to burn out. He was being empathetic and you were not exactly professional. I joke with my pts but maybe it is time to look into either a new job or even a different type of nursing. Just saying.,1,
352,@USER If your white you have nothing to worry about.,1,
353,@USER Why no girl on girl oral? Exchange numbers? Keep in touch? Ever go further with another?,1,
354,@USER This actually made me laugh face with tears of joy,1,
355,@USER The pitmad crew are asking that you please not use the tag unless you are actually pitching...pretty please ;) It is bogging down the feed and upsetting the agents.,1,
356,"@USER @USER For this whole thread in general, have not seen Black Clover so I do not know Asta at all. Boruto is...Boruto(see Todd’s roast of him in one of WatchMojo’s Top 10s about dad problems I think), and Deku is amazing...helps that apparently his attitude and all is based off Spider-Man",1,
357,"@USER make sure you are doing the exercise properly bro, no offense intended!! And take protein after workouts",1,
358,"@USER Just thinking about it is a sin. |My tone is light-hearted, of course. A gentle smile on my lips.|",1,
359,@USER hating everyone does not mean your life sucks... or maybe you Just prefer zombies or massive floods.,1,
360,@USER I was unaware! First of all congratulations and welcome back. What happened?,1,
361,@USER But yet you are a Trump supporter. How does that make any sense?,1,
362,@USER LOOL sorry 'tittie',1,
363,"@USER Yaw ei, is it by force? Lol",1,
364,@USER Seems to me that the only thing keeping you from going on a date is yourself. Just sayin...,1,
365,@USER go to sleep Lil nigga,1,
366,@USER is that a joke?,1,
367,@USER I thought they have Sunset Laws.,1,
368,@USER only comparison was the Kansas State-Xavier NCAA tourney game a few years ago...plus it was called by Gus Johnson...,1,
369,@USER omg It sounds so offending! I did not mean it in a bad way I swear,1,
370,@USER you do not like big bund?,1,
371,@USER I totally voted for Maks and Kirstie last season.,1,
372,@USER Hello there.. hope you are the real deal and not a fraud.,1,
373,"@USER you are right, you are fat and out of shape face with tears of joy waving hand medium skin tone",1,
374,"@USER Wow, you are so awsome you are being knocked-off! Congrats!",1,
375,@USER Fake news.....they only tolerate you winking face,1,
